date,nb_cars,nb_cars_cxl,nb_bookings,nb_bookings_cxl
2023-03-25,24,10,5,1
2023-03-26,28,8,1,0
2023-03-27,12,3,8,4
2023-03-28,6,3,2,5
2023-03-29,6,5,9,3
2023-03-30,9,4,12,3
2023-03-31,14,4,21,2
2023-04-01,28,2,6,4
2023-04-02,30,4,0,0
2023-04-03,15,1,17,1
2023-04-04,18,1,15,1
2023-04-05,20,1,7,3
2023-04-06,15,2,4,3
2023-04-07,10,4,25,3
2023-04-08,26,4,4,0
2023-04-09,29,4,0,0
2023-04-10,25,4,2,1
2023-04-11,9,2,12,0
2023-04-12,13,2,12,2
2023-04-13,15,3,3,3
2023-04-14,13,2,23,2
2023-04-15,28,4,7,0
2023-04-16,32,3,4,0
2023-04-17,20,3,15,1
2023-04-18,16,1,12,0
2023-04-19,22,0,11,3
2023-04-20,26,2,12,0
2023-04-21,25,1,20,2
2023-04-22,36,2,8,2
2023-04-23,35,4,5,0
2023-04-24,21,2,6,1
2023-04-25,17,1,11,1
2023-04-26,20,1,7,0
2023-04-27,24,1,5,0
2023-04-28,17,1,21,1
2023-04-29,29,1,7,0
2023-04-30,34,1,1,0
2023-05-01,22,1,3,1
2023-05-02,6,1,7,0
2023-05-03,9,1,6,3
2023-05-04,12,4,9,0
2023-05-05,15,2,17,3
2023-05-06,23,5,5,1
2023-05-07,25,4,1,0
2023-05-08,22,3,1,0
2023-05-09,7,1,14,0
2023-05-10,14,1,9,2
2023-05-11,18,3,19,1
2023-05-12,18,3,17,2
2023-05-13,27,4,9,1
2023-05-14,26,5,0,0
2023-05-15,10,3,9,1
2023-05-16,14,2,9,0
2023-05-17,15,1,13,1
2023-05-18,16,1,7,0
2023-05-19,20,1,11,3
2023-05-20,28,4,2,0
2023-05-21,23,3,1,1
2023-05-22,7,3,10,0
2023-05-23,13,2,16,2
2023-05-24,21,4,10,0
2023-05-25,17,3,12,1
2023-05-26,18,3,23,2
2023-05-27,27,3,8,0
2023-05-28,32,3,3,0
2023-05-29,26,3,4,1
2023-05-30,14,2,13,0
2023-05-31,15,2,11,1
2023-06-01,16,3,7,1
2023-06-02,15,4,22,2
2023-06-03,31,6,5,1
2023-06-04,28,5,3,0
2023-06-05,15,3,16,0
2023-06-06,18,3,16,1
2023-06-07,24,4,13,0
2023-06-08,28,2,6,1
2023-06-09,24,2,21,0
2023-06-10,27,2,9,1
2023-06-11,32,2,1,0
2023-06-12,15,2,13,0
2023-06-13,13,2,15,0
2023-06-14,19,2,16,2
2023-06-15,29,4,14,3
2023-06-16,28,3,28,3
2023-06-17,36,6,9,0
2023-06-18,36,5,2,0
2023-06-19,21,5,14,0
2023-06-20,23,3,13,0
