date,standard,premium,6H à 9H,15H à 18H,9H à 12H,12H à 15H,0H à 6H,18H à 24H,+24h,06:00 24:00,00:30 06:00,00:00 00:30
2022-07-05,67,19,27,12,10,24,8,5,84,2,0,0
2022-07-06,79,21,27,16,16,23,11,7,97,3,0,0
2022-07-07,67,16,20,15,13,18,8,9,83,0,0,0
2022-07-08,64,17,21,15,11,17,12,5,81,0,0,0
2022-07-09,120,24,25,46,25,27,11,10,143,1,0,0
2022-07-10,138,22,42,48,22,26,13,9,157,3,0,0
2022-07-11,59,14,14,19,14,14,8,4,73,0,0,0
2022-07-12,62,13,24,18,10,11,10,2,73,2,0,0
2022-07-13,36,11,19,9,5,7,5,2,47,0,0,0
2022-07-14,42,8,13,17,4,12,2,2,49,1,0,0
2022-07-15,67,12,24,21,10,13,9,2,79,0,0,0
2022-07-16,101,18,29,33,21,20,10,6,118,1,0,0
2022-07-17,116,17,38,35,23,19,12,6,133,0,0,0
2022-07-18,54,10,17,18,8,11,8,2,63,1,0,0
2022-07-19,27,9,13,6,4,8,3,2,35,1,0,0
2022-07-20,60,19,29,12,11,18,7,2,75,4,0,0
2022-07-21,68,15,31,12,13,20,4,3,80,3,0,0
2022-07-22,40,6,15,7,5,14,3,2,45,1,0,0
2022-07-23,74,11,15,29,10,16,5,10,85,0,0,0
2022-07-24,102,11,22,34,19,16,12,10,113,0,0,0
2022-07-25,63,7,16,16,14,8,8,8,69,1,0,0
2022-07-26,32,9,11,7,6,8,5,4,39,2,0,0
2022-07-27,37,8,13,7,5,11,5,4,44,1,0,0
2022-07-28,30,9,9,5,7,11,4,3,38,1,0,0
2022-07-29,24,8,8,7,4,4,4,5,31,1,0,0
2022-07-30,86,9,16,27,11,16,9,16,95,0,0,0
2022-07-31,103,8,23,25,19,14,14,16,108,3,0,0
2022-08-01,46,5,12,7,8,5,13,6,51,0,0,0
2022-08-02,28,4,9,3,7,2,8,3,31,1,0,0
2022-08-03,38,5,14,4,8,5,9,3,43,0,0,0
2022-08-04,33,5,11,6,5,9,4,3,37,1,0,0
2022-08-05,21,5,6,4,5,4,3,4,25,1,0,0
2022-08-06,54,4,11,18,6,14,4,5,58,0,0,0
2022-08-07,61,4,15,17,8,13,8,4,65,0,0,0
2022-08-08,36,3,12,7,6,9,2,3,39,0,0,0
2022-08-09,23,3,5,4,6,7,2,2,26,0,0,0
2022-08-10,23,3,8,4,4,5,3,2,26,0,0,0
2022-08-11,28,3,11,3,5,6,5,1,30,1,0,0
2022-08-12,27,2,6,3,9,4,6,1,29,0,0,0
2022-08-13,66,3,10,21,10,10,11,7,69,0,0,0
2022-08-14,72,4,16,22,10,10,11,7,76,0,0,0
2022-08-15,59,4,12,19,13,8,5,6,63,0,0,0
