date,nb_cars,nb_cars_cxl,nb_bookings,nb_bookings_cxl,hourly rate,WE package,1 week package,1 month package,other package,2 weeks package,turnover,discount,booking_fees,lead_time_hours,standard,premium,6H à 9H,15H à 18H,9H à 12H,12H à 15H,0H à 6H,18H à 24H,+24h,06:00 24:00,00:30 06:00,00:00 00:30,strike,holidays,vacation
2021-10-27,23,2,14,1,11,2,8,2,0,0,627.7,0.0,26.0,201.2653703703701,15,8,8,2,4,7,0,2,23,0,0,0,0,0,1
2021-10-28,25,2,9,0,10,0,12,2,1,0,236.2,6.5,19.5,251.91561728395052,17,8,9,4,3,6,0,3,24,1,0,0,0,0,1
2021-10-29,19,2,47,5,5,0,11,2,1,0,1898.0,5.6,58.5,169.2826068376066,12,7,8,4,3,3,0,1,18,1,0,0,0,0,1
2021-10-30,58,5,34,1,5,40,11,2,0,0,1269.7,0.0,19.5,222.29384126984084,46,12,10,15,8,16,0,9,58,0,0,0,0,0,1
2021-10-31,86,5,7,0,6,65,13,2,0,0,221.7,0.0,0.0,144.0139285714283,72,14,32,16,12,17,0,9,86,0,0,0,0,0,1
2021-11-01,76,4,8,1,7,58,9,2,0,0,329.7,0.0,13.0,171.76067901234535,64,12,24,16,13,15,0,8,75,1,0,0,0,1,1
2021-11-02,31,1,8,0,7,15,7,2,0,0,334.7,0.0,13.0,67.86680555555513,26,5,9,9,4,8,0,1,31,0,0,0,0,0,1
2021-11-03,23,1,13,0,12,3,5,2,1,0,402.5,0.0,26.0,83.28493589743553,19,4,8,6,3,4,1,1,23,0,0,0,0,0,1
2021-11-04,21,1,16,2,14,0,5,1,1,0,474.2,6.5,32.5,164.36601851851844,16,5,10,2,2,3,2,2,21,0,0,0,0,0,1
2021-11-05,24,2,21,1,13,0,4,1,6,0,759.9,23.3,32.5,126.51378787878753,18,6,6,4,4,5,1,4,23,1,0,0,0,0,1
2021-11-06,33,1,13,1,9,17,4,1,2,0,319.3,0.0,32.5,262.39085317460297,26,7,4,10,4,13,0,2,33,0,0,0,0,0,1
2021-11-07,34,2,4,0,7,22,1,1,3,0,129.9,0.0,0.0,110.472847222222,24,10,8,10,5,8,0,3,32,2,0,0,0,0,1
2021-11-08,14,0,21,1,2,9,2,1,0,0,636.6,0.0,52.0,80.31540404040378,12,2,3,4,2,4,0,1,14,0,0,0,0,0,0
2021-11-09,25,1,18,1,16,3,3,1,2,0,478.8,0.0,19.5,66.42597953216331,16,9,8,9,1,5,0,2,25,0,0,0,0,0,0
2021-11-10,20,1,27,0,15,1,3,0,1,0,1545.1,0.0,45.5,227.6977469135801,18,2,7,6,3,3,0,1,20,0,0,0,0,0,0
2021-11-11,29,1,30,2,16,0,12,0,1,0,1656.4,0.0,32.5,179.66119791666637,22,7,6,8,0,13,0,2,29,0,0,0,0,1,0
2021-11-12,54,3,21,1,42,0,11,0,1,0,648.7,12.1,13.0,74.28266414141378,43,11,27,8,2,15,0,2,54,0,0,0,0,0,0
2021-11-13,69,4,11,0,48,10,11,0,0,0,256.9,0.0,13.0,247.03628787878785,58,11,33,9,3,22,0,2,69,0,0,0,0,0,0
2021-11-14,57,2,4,0,33,13,11,0,0,0,165.20000000000002,0.0,6.5,148.67743055555525,47,10,24,8,2,21,0,2,57,0,0,0,0,0,0
2021-11-15,14,0,22,0,2,6,5,0,1,0,635.6,9.23,52.0,94.23045454545422,12,2,1,6,0,5,1,1,13,1,0,0,0,0,0
2021-11-16,16,0,23,0,9,1,3,0,3,0,814.9,6.5,52.0,134.03698067632817,10,6,3,4,1,6,1,1,15,1,0,0,0,0,0
2021-11-17,28,0,16,0,21,0,3,0,4,0,419.0,0.0,26.0,69.67711805555513,16,12,7,5,7,6,2,1,27,1,0,0,1,0,0
2021-11-18,30,0,14,2,24,0,3,0,3,0,331.7,0.0,26.0,78.46776041666631,20,10,8,4,8,6,2,2,29,1,0,0,0,0,0
2021-11-19,17,1,35,2,11,0,4,0,2,0,934.5,17.7,32.5,123.12137387387357,11,6,4,3,5,3,1,1,15,2,0,0,0,0,0
2021-11-20,34,2,20,4,3,29,2,0,0,0,457.9,0.0,45.5,78.04604166666634,27,7,3,10,4,8,0,9,34,0,0,0,0,0,0
2021-11-21,49,5,6,1,8,38,1,0,2,0,175.5,0.0,0.0,122.85396825396812,37,12,10,11,7,11,0,10,44,5,0,0,0,0,0
2021-11-22,15,4,14,0,3,10,1,0,1,0,572.8,0.0,19.5,107.1221825396822,11,4,2,3,6,3,0,1,15,0,0,0,0,0,0
2021-11-23,14,2,18,2,11,0,3,0,0,0,473.9,0.0,39.0,79.00977777777754,12,2,3,3,4,3,0,1,14,0,0,0,0,0,0
