date,nb_cars,nb_cars_cxl,nb_bookings,nb_bookings_cxl
2022-08-23,13,0,10,1
2022-08-24,16,1,7,1
2022-08-25,18,2,8,3
2022-08-26,16,2,20,3
2022-08-27,28,3,8,0
2022-08-28,32,3,2,0
2022-08-29,18,2,11,1
2022-08-30,20,1,6,2
2022-08-31,18,0,11,2
2022-09-01,20,2,16,2
2022-09-02,26,2,22,4
2022-09-03,38,5,8,0
2022-09-04,40,5,2,0
2022-09-05,20,3,22,2
2022-09-06,20,1,23,1
2022-09-07,27,1,9,1
2022-09-08,25,2,22,3
2022-09-09,26,2,24,1
2022-09-10,33,2,9,0
2022-09-11,39,2,3,0
2022-09-12,22,2,22,3
2022-09-13,25,2,21,1
2022-09-14,28,2,14,2
2022-09-15,31,2,11,2
2022-09-16,25,3,38,3
2022-09-17,45,1,10,0
2022-09-18,48,1,7,0
2022-09-19,29,0,23,0
2022-09-20,29,0,17,1
2022-09-21,28,1,14,2
2022-09-22,25,2,18,3
2022-09-23,24,3,26,2
2022-09-24,33,3,6,0
2022-09-25,36,3,1,0
2022-09-26,15,1,20,0
2022-09-27,22,0,28,0
2022-09-28,30,0,25,6
2022-09-29,43,4,14,8
2022-09-30,37,4,34,3
2022-10-01,52,5,7,1
2022-10-02,47,6,4,0
2022-10-03,28,5,21,2
2022-10-04,24,3,16,1
2022-10-05,27,2,23,3
2022-10-06,32,4,26,1
2022-10-07,28,4,36,1
2022-10-08,42,1,7,0
2022-10-09,42,0,4,0
2022-10-10,22,0,21,0
2022-10-11,26,0,25,3
2022-10-12,26,2,22,1
2022-10-13,27,3,20,2
2022-10-14,23,4,40,3
2022-10-15,42,6,10,1
2022-10-16,47,6,4,0
2022-10-17,26,1,26,5
2022-10-18,27,3,14,8
2022-10-19,30,5,16,2
2022-10-20,30,5,19,2
2022-10-21,28,5,25,1
2022-10-22,29,2,12,0
2022-10-23,35,2,4,1
2022-10-24,15,2,27,4
2022-10-25,25,4,16,3
2022-10-26,22,4,17,2
2022-10-27,18,3,21,2
2022-10-28,23,3,22,2
2022-10-29,39,4,15,2
2022-10-30,46,6,8,0
2022-10-31,48,4,1,0
2022-11-01,34,4,2,0
2022-11-02,23,3,18,2
2022-11-03,32,2,10,2
2022-11-04,31,2,13,0
2022-11-05,28,2,6,1
2022-11-06,23,3,4,0
2022-11-07,12,1,13,2
2022-11-08,20,3,24,1
2022-11-09,23,1,15,2
2022-11-10,15,3,21,1
2022-11-11,21,1,24,1
2022-11-12,39,2,6,2
2022-11-13,41,4,5,0
2022-11-14,19,1,25,1
2022-11-15,28,1,36,4
2022-11-16,43,1,26,3
2022-11-17,45,4,18,1
2022-11-18,37,4,23,2
2022-11-19,32,3,7,0
2022-11-20,32,3,2,2
2022-11-21,18,3,26,3
2022-11-22,30,4,22,2
2022-11-23,40,4,28,2
